1517,50
1518,51
1519,109
1520,51
1521,51
1522,50
1523,107
1524,115
1525,115
1526,45
1527,105
1528,114
1529,112
1530,51
1531,51
1532,51
1533,51
1534,113
1535,108
1536,50
1537,49
1538,47
1539,114
1540,113
1541,114
1542,114
1543,113
1544,102
1545,51
1546,51
1547,51
1548,115
1549,50
1550,50
1551,50
1552,51
1553,50
1554,48
1555,115
1556,111
1557,115
1558,51
1559,37
1560,41
1561,115
1562,49
1563,51
1564,110
1565,91
1566,51
1567,50
1568,115
1569,50
1570,115
1571,51
1572,108
1573,73
1574,71
1575,114
1576,51
1577,50
1578,51
1579,51
1580,51
1581,50
1582,115
1583,49
1584,51
1585,79
1586,49
1587,45
1588,115
1589,49
1590,51
1591,51
1592,40
1593,50
1594,112
1595,110
1596,51
1597,51
1598,51
1599,112
1600,115
1601,102
1602,51
1603,51
1604,103
1605,51
1606,47
1607,51
1608,51
1609,111
1610,51
1611,51
1612,108
1613,51
1614,113
1615,51
1616,114
1617,51
1618,114
1619,115
1620,105
1621,51
1622,51
1623,51
1624,51
1625,51
1626,51
1627,51
1628,114
1629,101
1630,51
1631,51
1632,114
1633,108
1634,51
1635,51
1636,51
1637,50
1638,50
1639,50
1640,50
1641,48
1642,106
1643,99
1644,100
1645,51
1646,51
1647,43
1648,50
1649,110
1650,51
1651,51
1652,114
1653,51
1654,51
1655,115
1656,115
1657,81
1658,92
1659,51
1660,114
1661,51
1662,49
1663,51
1664,103
1665,108
1666,114
1667,113
1668,50
1669,113
1670,115
1671,105
1672,50
1673,50
1674,49
1675,114
1676,100
1677,109
1678,51
1679,51
1680,50
1681,51
1682,51
1683,115
1684,49
1685,49
1686,97
1687,51
1688,50
1689,114
1690,95
1691,51
1692,50
1693,50
1694,113
1695,51
1696,50
1697,45
1698,50
1699,51
1700,115
1701,109
1702,113
1703,112
1704,112
1705,115
1706,49
1707,93
1708,115
1709,51
1710,114
1711,50
1712,113
1713,51
1714,51
1715,51
1716,49
1717,50
1718,51
1719,114
1720,51
1721,115
1722,97
1723,96
1724,92
1725,50
1726,114
1727,114
1728,114
1729,43
1730,51
1731,115
1732,115
1733,115
1734,113
1735,107
1736,49
1737,112
1738,51
1739,91
1740,101
1741,51
1742,49
1743,41
1744,48
1745,51
1746,48
1747,48
1748,49
1749,47
1750,115
1751,51
1752,107
1753,51
1754,51
1755,51
1756,51
1757,111
1758,51
1759,115
1760,50
1761,48
1762,44
1763,51
1764,42
1765,106
1766,49
1767,51
1768,106
1769,45
1770,107
1771,47
1772,51
1773,51
1774,49
1775,51
1776,115
1777,108
1778,114
1779,47
1780,105
1781,115
1782,115
1783,51
1784,51
1785,51
1786,51
1787,110
1788,89
1789,115
1790,51
1791,74
1792,51
1793,100
1794,79
1795,113
1796,51
1797,51
1798,51
1799,106
1800,51
1801,48
1802,114
1803,51
1804,51
1805,45
1806,47
1807,51
1808,51
1809,50
1810,50
1811,51
1812,51
1813,109
1814,114
1815,103
1816,115
1817,51
1818,115
1819,115
1820,50
1821,51
1822,51
1823,49
1824,51
1825,50
1826,51
1827,93
1828,51
1829,51
1830,115
1831,111
1832,50
1833,50
1834,50
1835,51
1836,51
1837,51
1838,109
1839,51
1840,112
1841,50
1842,51
1843,51
1844,50
1845,50
1846,46
1847,113
1848,47
1849,43
1850,48
1851,50
1852,114
1853,51
1854,113
1855,51
1856,51
1857,55
1858,50
1859,112
1860,51
1861,104
1862,108
1863,113
1864,115
1865,80
1866,50
1867,103
1868,111
1869,51
1870,105
1871,107
1872,50
1873,51
1874,115
1875,94
1876,60
1877,90
1878,47
1879,115
1880,51
1881,115
1882,106
1883,115
1884,115
1885,78
1886,49
1887,51
1888,50
1889,51
1890,51
1891,51
1892,51
1893,112
1894,107
1895,105
1896,48
1897,90
1898,51
1899,50
1900,50
1901,115
1902,51
1903,109
1904,51
1905,51
1906,45
1907,115
1908,50
1909,48
1910,51
1911,46
1912,51
1913,115
1914,111
1915,51
1916,47
1917,114
1918,50
1919,50
1920,50
1921,50
1922,51
1923,51
1924,51
1925,111
1926,50
1927,51
1928,94
1929,115
1930,51
1931,113
1932,51
1933,50
1934,104
1935,115
1936,112
1937,104
1938,109
1939,112
1940,51
1941,113
1942,109
1943,51
1944,51
1945,51
1946,51
1947,99
1948,51
1949,51
1950,51
1951,114
1952,108
1953,50
1954,114
1955,49
1956,51
1957,102
1958,51
1959,51
1960,43
1961,50
1962,51
1963,51
1964,51
1965,110
1966,107
1967,89
1968,104
1969,48
1970,114
1971,109
1972,51
1973,50
1974,106
1975,115
1976,51
1977,109
1978,51
1979,51
1980,51
1981,51
1982,108
1983,109
1984,51
1985,51
1986,49
1987,51
1988,51
1989,110
1990,114
1991,115
1992,51
1993,50
1994,51
1995,51
1996,114
1997,114
1998,51
1999,103
2000,102
2001,51
2002,38
2003,39
2004,115
2005,51
2006,50
2007,51
2008,51
2009,48
2010,51
2011,51
2012,51
2013,51
2014,51
2015,51
2016,109
2017,51
2018,51
2019,51
2020,106
2021,114
2022,51
2023,113
2024,109
2025,97
2026,102
2027,51
2028,106
2029,51
2030,110
2031,113
2032,110
2033,108
2034,115
2035,102
2036,98
2037,104
2038,51
2039,92
2040,50
2041,51
2042,51
2043,51
2044,112
2045,49
2046,109
2047,50
2048,67
2049,51
2050,51
2051,50
2052,51
2053,48
2054,101
2055,115
2056,113
2057,113
2058,51
2059,114
2060,47
2061,50
2062,51
2063,51
2064,43
2065,112
2066,110
2067,113
2068,50
2069,48
2070,113
2071,51
2072,51
2073,50
2074,50
2075,50
2076,50
2077,115
2078,100
2079,106
2080,49
2081,47
2082,115
2083,115
2084,44
2085,50
2086,51
2087,105
2088,107
2089,51
2090,51
2091,51
2092,113
2093,51
2094,108
2095,51
2096,51
2097,50
2098,51
2099,83
2100,91
2101,50
2102,50
2103,50
2104,111
2105,51
2106,51
2107,36
2108,50
2109,51
2110,115
2111,39
2112,112
2113,108
2114,111
2115,70
2116,46
2117,39
2118,112
2119,51
2120,50
2121,103
2122,50
2123,51
2124,51
2125,115
2126,50
2127,51
2128,51
2129,51
2130,51
2131,51
2132,106
2133,106
2134,51
2135,98
2136,103
2137,45
2138,115
2139,49
2140,51
2141,111
2142,112
2143,51
2144,51
2145,51
2146,51
2147,51
2148,109
2149,112
2150,50
2151,51
2152,51
2153,50
2154,51
2155,51
2156,51
2157,50
2158,49
2159,46
2160,50
2161,50
2162,50
2163,49
2164,48
2165,103
2166,114
2167,51
2168,112
2169,113
2170,51
2171,108
2172,51
2173,51
2174,51
2175,50
2176,51
2177,51
2178,51
2179,51
2180,104
2181,49
2182,51
2183,115
2184,49
2185,51
2186,49
2187,51
2188,51
2189,114
2190,111
2191,50
2192,48
2193,51
2194,109
2195,51
2196,109
2197,115
2198,108
2199,51
2200,51
2201,50
2202,115
2203,45
2204,50
2205,114
2206,44
2207,46
2208,115
2209,51
2210,51
2211,100
2212,51
2213,51
2214,50
2215,51
2216,51
2217,87
2218,92
2219,115
2220,47
2221,51
2222,113
2223,41
2224,51
2225,51
2226,51
2227,107
2228,113
2229,51
2230,50
2231,51
2232,51
2233,96
2234,95
2235,51
2236,51
2237,51
2238,114
2239,51
2240,51
2241,50
2242,47
2243,115
2244,115
2245,51
2246,100
2247,102
2248,109
2249,99
2250,51
2251,114
2252,114
2253,51
2254,51
2255,51
2256,50
2257,51
2258,112
2259,51
2260,99
2261,80
2262,51
2263,50
2264,101
2265,113
2266,51
2267,51
2268,51
2269,51
2270,114
2271,51
2272,51
2273,48
2274,51
2275,109
2276,51
2277,106
2278,51
2279,51
2280,47
2281,48
2282,50
2283,94
2284,51
2285,88
2286,113
2287,90
2288,113
2289,101
2290,87
2291,114
2292,51
2293,109
2294,51
2295,48
2296,49
2297,114
2298,51
2299,51
2300,51
2301,51
2302,51
2303,111
2304,51
2305,115
2306,51
2307,50
2308,115
2309,113
2310,114
2311,84
2312,51
2313,115
2314,48
2315,50
2316,51
2317,84
2318,112
2319,114
2320,50
2321,50
2322,51
2323,111
2324,105
2325,51
2326,49
2327,50
2328,112
2329,111
2330,103
2331,51
2332,51
2333,44
2334,51
2335,51
2336,113
2337,113
2338,51
2339,51
2340,115
2341,50
2342,112
2343,109
2344,115
2345,75
2346,82
2347,51
2348,50
2349,114
2350,114
2351,51
2352,114
2353,50
2354,110
2355,51
2356,51
2357,106
2358,79
2359,49
2360,50
2361,109
2362,115
2363,51
2364,51
2365,51
2366,51
2367,114
2368,49
2369,41
2370,50
2371,114
2372,51
2373,51
2374,51
2375,51
2376,51
2377,73
2378,89
2379,50
2380,113
2381,51
2382,51
2383,50
2384,111
2385,111
2386,103
2387,50
2388,115
2389,51
2390,102
2391,50
2392,31
2393,51
2394,81
2395,83
2396,50
2397,109
2398,111
2399,51
2400,49
2401,51
2402,113
2403,113
2404,100
2405,51
2406,113
2407,49
2408,50
2409,51
2410,51
2411,115
2412,105
2413,109
2414,51
2415,51
2416,51
2417,112
2418,110
2419,114
2420,50
2421,51
2422,51
2423,112
2424,49
2425,45
2426,37
2427,51
2428,51
2429,50
2430,47
2431,99
2432,50
2433,51
2434,51
2435,112
2436,114
2437,111
2438,51
2439,100
2440,51
2441,50
2442,112
2443,112
2444,50
2445,51
2446,79
2447,51
2448,49
2449,114
2450,51
2451,114
2452,96
2453,51
2454,93
2455,89
2456,101
2457,51
2458,115
2459,89
2460,50
2461,51
2462,105
2463,106
2464,109
2465,115
2466,100
2467,51
2468,50
2469,115
2470,115
2471,114
2472,114
2473,51
2474,112
2475,51
2476,113
2477,88
2478,109
2479,97
2480,51
2481,110
2482,111
2483,49
2484,93
2485,50
2486,51
2487,113
2488,113
2489,115
2490,49
2491,114
2492,51
2493,51
2494,44
2495,51
2496,51
2497,51
2498,111
2499,51
2500,115
2501,100
2502,44
2503,51
2504,114
2505,51
2506,51
2507,115
2508,51
2509,110
2510,51
2511,48
2512,49
2513,51
2514,51
2515,113
2516,51
2517,114
2518,44
2519,111
2520,51
2521,51
2522,114
2523,109
2524,105
2525,51
2526,115
2527,48
2528,51
2529,51
2530,115
2531,48
2532,113
2533,110
2534,51
2535,51
2536,51
2537,50
2538,51
2539,103
2540,77
2541,51
2542,50
2543,51
2544,111
2545,51
2546,109
2547,111
2548,112
2549,111
2550,112
2551,114
2552,51
2553,51
2554,50
2555,50
2556,51
2557,51
2558,46
2559,50
2560,49
2561,51
2562,49
2563,50
2564,49
2565,50
2566,51
2567,51
2568,115
2569,114
2570,51
2571,50
2572,48
2573,51
2574,115
2575,51
2576,115
2577,51
2578,115
2579,110
2580,111
2581,51
2582,113
2583,51
2584,112
2585,111
2586,51
2587,105
2588,51
2589,105
2590,51
2591,49
2592,51
2593,114
2594,51
2595,112
2596,104
2597,110
2598,50
2599,112
2600,51
2601,49
2602,50
2603,114
2604,111
2605,111
2606,50
2607,48
2608,48
2609,49
2610,46
2611,47
2612,91
2613,47
2614,115
2615,51
2616,51
2617,48
2618,114
2619,110
2620,51
2621,51
2622,115
2623,51
2624,115
2625,50
2626,111
2627,49
2628,115
2629,113
2630,50
2631,107
2632,101
2633,93
2634,51
2635,51
2636,51
2637,49
2638,102
2639,50
2640,49
2641,50
2642,112
2643,113
2644,51
2645,51
2646,108
2647,50
2648,51
2649,109
2650,111
2651,51
2652,51
2653,47
2654,49
2655,109
2656,109
2657,51
2658,51
2659,51
2660,51
2661,50
2662,61
2663,51
2664,50
2665,90
2666,51
2667,51
2668,51
2669,113
2670,111
2671,49
2672,48
2673,108
2674,51
2675,105
2676,113
2677,51
2678,51
2679,51
2680,114
2681,51
2682,50
2683,49
2684,50
2685,49
2686,114
2687,115
2688,50
2689,50
2690,115
2691,113
2692,114
2693,103
2694,51
2695,89
2696,51
2697,51
2698,51
2699,86
2700,49
2701,108
2702,95
2703,50
2704,108
2705,110
2706,51
2707,51
2708,50
2709,51
2710,51
2711,51
2712,51
2713,51
2714,105
2715,51
2716,114
2717,101
2718,50
2719,42
2720,49
2721,51
2722,50
2723,113
2724,51
2725,47
2726,51
2727,46
2728,51
2729,51
2730,115
2731,114
2732,115
2733,115
2734,51
2735,51
2736,115
2737,114
2738,111
2739,87
2740,115
2741,51
2742,106
2743,80
2744,51
2745,50
2746,115
2747,51
2748,107
2749,51
2750,51
2751,51
2752,51
2753,50
2754,51
2755,102
2756,51
2757,115
2758,92
2759,51
2760,51
2761,51
2762,114
2763,51
2764,51
2765,111
2766,51
2767,51
2768,49
2769,112
2770,58
2771,50
2772,50
2773,51
2774,114
2775,114
2776,96
2777,115
2778,115
2779,50
2780,50
2781,51
2782,51
2783,51
2784,51
2785,115
2786,103
2787,51
2788,113
2789,104
2790,99
2791,78
2792,51
2793,51
2794,50
2795,50
2796,51
2797,114
2798,112
2799,51
2800,51
2801,50
2802,50
2803,51
2804,51
2805,48
2806,48
2807,51
2808,51
2809,113
2810,113
2811,114
2812,50
2813,115
2814,51
2815,108
2816,51
2817,51
2818,41
2819,45
2820,50
2821,110
2822,114
2823,114
2824,81
2825,50
2826,83
2827,93
2828,51
2829,50
2830,51
2831,115
2832,110
2833,92
2834,115
2835,46
2836,51
2837,49
2838,114
2839,50
2840,49
2841,109
2842,107
2843,108
2844,51
2845,70
2846,47
2847,51
2848,51
2849,50
2850,109
2851,50
2852,115
2853,50
2854,50
2855,50
2856,110
2857,111
2858,115
2859,107
2860,115
2861,93
2862,113
2863,50
2864,50
2865,50
2866,114
2867,48
2868,98
2869,48
2870,107
2871,115
2872,51
2873,50
2874,48
2875,50
2876,51
2877,48
2878,109
2879,109
2880,110
2881,110
2882,51
2883,51
2884,51
2885,51
2886,47
2887,46
2888,51
2889,51
2890,47
2891,51
2892,115
2893,51
2894,51
2895,51
2896,51
2897,107
2898,110
2899,51
2900,106
2901,51
2902,112
2903,50
2904,44
2905,50
2906,105
2907,51
2908,51
2909,51
2910,51
2911,51
2912,113
2913,103
2914,110
2915,51
2916,115
2917,115
2918,51
2919,107
2920,51
2921,51
2922,114
2923,51
2924,114
2925,113
2926,51
2927,48
2928,115
2929,115
2930,109
2931,51
2932,114
2933,49
2934,51
2935,51
2936,51
2937,111
2938,113
2939,104
2940,115
2941,115
2942,48
2943,49
2944,115
2945,109
2946,113
2947,49
2948,115
2949,115
2950,115
2951,50
2952,113
2953,51
2954,98
2955,51
2956,103
2957,51
2958,50
2959,113
2960,51
2961,115
2962,48
2963,115
2964,45
2965,49
2966,51
2967,47
2968,50
2969,46
2970,115
2971,115
2972,113
2973,109
2974,98
2975,51
2976,51
2977,47
2978,51
2979,51
2980,115
2981,110
2982,51
2983,115
2984,113
2985,51
2986,70
2987,51
2988,51
2989,51
2990,50
2991,51
2992,50
2993,51
2994,48
2995,51
2996,88
2997,46
2998,51
2999,51
